id,centerLat,centerLon,color,country,countryName,filterable,image,mapboxImageUrl,name,northeastLat,northeastLon,order,placeId,preview,secondaryColor,shareImage,shareUrl,southwestLat,southwestLon,userJourneyCousinId,userJourneySpotId,journeyCousin,journeySpot,updated
45f0519c-ba4a-4ed0-89f8-7b568d28a3a9,-41.2864603,174.776236,16777215,NZ,"New Zealand",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/45f0519c-ba4a-4ed0-89f8-7b568d28a3a9/fb6a72196cbf5c76.jpg,Wellington,-41.126285,174.9106252,40,ChIJy3TpSfyxOG0RcLQTomPvAAo,false,0,,https://www.coolcousin.com/,-41.3624551,174.613084,9f995f29-d935-42db-a722-2422eca5fdde,534e02f4-6581-4e86-a7cd-e81bb87beca9,<RCousin>{793},<RSpot>{13957},"2020-02-03 07:41:09 +0000"
e658bfe5-5544-4884-9911-f6b32c3f0563,-15.7942287,-47.8821658,16777215,BR,Brazil,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/e658bfe5-5544-4884-9911-f6b32c3f0563/f7c9dbce6e8c5c39.jpg,Brasilia,-15.5783532,-47.784951,40,ChIJdeKa3xg9WpMRJEp1aeRwhHM,false,0,,https://www.coolcousin.com/,-15.8651711,-48.0897647,07d9181c-2888-4c42-9039-551ac5f1c1fc,16e4ae2b-390b-405e-af57-b7287c853ae7,<RCousin>{571},<RSpot>{12683},"2020-02-03 07:41:09 +0000"
f71e8725-0bda-4a49-b60a-a8912f6df8ea,57.70887,11.97456,16692541,SE,Sweden,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/f71e8725-0bda-4a49-b60a-a8912f6df8ea/0fae2e1be40ab20f.jpg,Gothenburg,57.863055,12.193316,15,ChIJPwdslmeOT0YRQHwOKXiQAQQ,false,5985615,,https://www.coolcousin.com/,57.5389291,11.594357,ad093790-4b6f-4725-bb3f-8a9eb82b4b71,401dfd08-24e0-459b-95be-7f025bc4b140,<RCousin>{285},<RSpot>{6021},"2020-02-03 07:41:09 +0000"
4a83c39b-ab53-49c8-8c17-2f9faee03975,52.3702157,4.895167900000001,15102464,NL,Netherlands,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/4a83c39b-ab53-49c8-8c17-2f9faee03975/b7ff37a1db970e3f.jpg,Amsterdam,52.4311573,5.0683903,13,ChIJVXealLU_xkcRja_At0z9AGY,false,16776184,,https://www.coolcousin.com/,52.3182742,4.7288558,a4d5c465-5578-4c5b-83f1-7a17dab1adaa,fa3ad402-c4cd-4062-99c4-cd4c93aad0f6,<RCousin>{274},<RSpot>{9284},"2020-02-03 07:41:09 +0000"
a04c5f4d-d3e3-42eb-814e-6eed737d7221,41.8781136,-87.6297982,14365491,US,"United States",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/a04c5f4d-d3e3-42eb-814e-6eed737d7221/11a50dabc71d6250.jpg,Chicago,42.023131,-87.52366099999999,32,ChIJ7cv00DwsDogRAMDACa2m4K8,false,2490886,,https://www.coolcousin.com/,41.6443349,-87.9402669,79816f37-59ea-408f-9e9c-5bd619d7dc77,b69903c7-617c-4362-9d83-7766ccd38694,<RCousin>{196},<RSpot>{21921},"2020-02-03 07:41:09 +0000"
076c781a-d0fd-40b7-beb6-d65b42113f08,39.7392358,-104.990251,5732,US,"United States",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/076c781a-d0fd-40b7-beb6-d65b42113f08/192b964f940fa358.jpg,Denver,39.91424689999999,-104.6002959,10,ChIJzxcfI6qAa4cR1jaKJ_j0jhE,false,14244608,,https://www.coolcousin.com/,39.614431,-105.109927,6c4c3ec1-12e0-4b2b-80b2-fe2481eaa5fc,f13edad3-f95d-4077-94b6-a87788c70107,<RCousin>{1172},<RSpot>{26884},"2020-02-03 07:41:09 +0000"
ffaf5c78-2bb4-487f-a0e5-f3d74aa85ae0,50.0755381,14.4378005,6201254,CZ,Czechia,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/ffaf5c78-2bb4-487f-a0e5-f3d74aa85ae0/d215300526932d80.jpg,Prague,50.177403,14.7067945,19,ChIJi3lwCZyTC0cRkEAWZg-vAAQ,false,16048113,,https://www.coolcousin.com/,49.94193629999999,14.2244533,7ec144f2-5183-4296-ade1-331960d1f745,b2b3428d-17a1-4a34-92b2-54d78e933397,<RCousin>{212},<RSpot>{8071},"2020-02-03 07:41:09 +0000"
3ca5c03c-6db1-4a4a-9f9c-ea1a43029bc6,47.497912,19.040235,8428993,HU,Hungary,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/3ca5c03c-6db1-4a4a-9f9c-ea1a43029bc6/ae43d9d8a15e7705.jpg,Budapest,47.6130119,19.3345049,21,ChIJyc_U0TTDQUcRYBEeDCnEAAQ,false,10361219,,https://www.coolcousin.com/,47.349415,18.9261011,0b4c1292-498a-4a23-8078-5b8e0fe83a62,c445370e-ac8a-4a41-b064-2df4d6904569,<RCousin>{16},<RSpot>{8359},"2020-02-03 07:41:09 +0000"
826c927c-e2d6-49c0-9f4c-5cb6cf6bd267,40.4167754,-3.7037902,9046024,ES,Spain,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/826c927c-e2d6-49c0-9f4c-5cb6cf6bd267/0f347a4506ff7956.jpg,Madrid,40.5638447,-3.5249115,23,ChIJgTwKgJcpQg0RaSKMYcHeNsQ,false,13485143,,https://www.coolcousin.com/,40.3120639,-3.8341618,fc71f917-437f-4ca1-8790-efb25ba3ca9d,6d37edb5-3f18-48c2-921c-10833179d8f8,<RCousin>{1063},<RSpot>{24536},"2020-02-03 07:41:09 +0000"
d180f6ef-679d-4fe5-966f-bb51f0e27143,-27.4697707,153.0251235,16777215,AU,Australia,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/d180f6ef-679d-4fe5-966f-bb51f0e27143/9fe9119624aacb57.jpg,Brisbane,-27.4599999,153.0355977,100,ChIJuyD2XARakWsRwITe81qjAgU,false,0,,https://www.coolcousin.com/,-27.4808533,153.0105026,78fb46b5-b15d-439e-a45f-b81419d78e4a,9ec89455-df00-4fd1-a093-00328e955672,<RCousin>{828},<RSpot>{18335},"2020-02-03 07:41:09 +0000"
74dd4c05-67ad-4b37-b3af-132fb307b14a,-30.0346471,-51.2176584,16777215,BR,Brazil,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/74dd4c05-67ad-4b37-b3af-132fb307b14a/26e97aa2e9a8ed14.jpg,"Porto Alegre",-29.9565731,-51.0869992,100,ChIJHctqVtKcGZURH-mHn6gRMWA,false,0,,https://www.coolcousin.com/,-30.261167,-51.2672847,d2286552-2207-451d-b5bd-d84bca2a99b1,eb330411-b398-4478-93ac-049a8dbd4234,<RCousin>{971},<RSpot>{19850},"2020-02-03 07:41:09 +0000"
ea86c80c-baef-4783-8a1d-2b1f19ba3b30,45.4408474,12.3155151,12136273,IT,Italy,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/ea86c80c-baef-4783-8a1d-2b1f19ba3b30/c614524d7d891af7.jpg,Venice,45.5779746,12.5966574,23,ChIJiT3W8dqxfkcRLxCSvfDGo3s,false,16751673,,https://www.coolcousin.com/,45.23111189999999,12.1668278,29fc3d0b-6194-44a3-bf30-065e7c4ad285,72f2e1dc-8ed2-4e8b-815f-2291a3003a3c,<RCousin>{64},<RSpot>{12066},"2020-02-03 07:41:09 +0000"
9e430db2-6e18-41db-9bbb-0e0252e4b4a2,50.82253000000001,-0.137163,5492392,GB,"United Kingdom",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/9e430db2-6e18-41db-9bbb-0e0252e4b4a2/6ace6cee7053641b.jpg,"Brighton, UK",50.8735837,-0.03626,26,ChIJZ0Ep9gmFdUgR-Q59cnqvxpw,false,16771268,,https://www.coolcousin.com/,50.8012522,-0.1761194,ce4a3b7f-f227-4da2-a3c7-2574973241ba,e1c09de7-70e3-4e80-bd0f-446e29968818,<RCousin>{1068},<RSpot>{28241},"2020-02-03 07:41:09 +0000"
74acc98f-81c4-4a2c-98c6-a6f976818285,48.2081743,16.3738189,14623771,AT,Austria,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/74acc98f-81c4-4a2c-98c6-a6f976818285/9cd8fbedaca25cdf.jpg,Vienna,48.3230999,16.5774999,28,ChIJn8o2UZ4HbUcRRluiUYrlwv0,false,14148566,,https://www.coolcousin.com/,48.1182699,16.18262,b1dcc531-cfca-4694-89cc-5d3ab163dff4,29a5d8fb-38dd-4734-b1ea-d5f35b628399,<RCousin>{289},<RSpot>{27381},"2020-02-03 07:41:09 +0000"
35c8765c-f258-47b3-b5f9-225d0bddacbb,44.4267674,26.1025384,14797402,RO,Romania,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/35c8765c-f258-47b3-b5f9-225d0bddacbb/a2e70c1d3688412c.jpg,Bucharest,44.541407,26.225575,30,ChIJT608vzr5sUARKKacfOMyBqw,false,1195633,,https://www.coolcousin.com/,44.3342445,25.9637001,445a84b6-3c88-44f3-a300-7d7c8e039937,2f36bea1-1ccf-4cd7-a7ad-b824565ee407,<RCousin>{104},<RSpot>{21600},"2020-02-03 07:41:09 +0000"
b87f86fa-ffb9-4457-b011-bb5a4b2aa818,45.52306220000001,-122.6764815,11196276,US,"United States",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/b87f86fa-ffb9-4457-b011-bb5a4b2aa818/57570673434f171e.jpg,"Portland, OR",45.654424,-122.4718489,31,ChIJJ3SpfQsLlVQRkYXR9ua5Nhw,false,218678,,https://www.coolcousin.com/,45.432393,-122.8369952,52345665-841a-46b3-9c52-8d7a9ea57b12,7b146e30-2fc0-4317-9749-17402afbebb0,<RCousin>{1054},<RSpot>{23731},"2020-02-03 07:41:09 +0000"
5e8b8988-4b22-4a78-bba4-acf271cce105,52.205337,0.121817,12262942,GB,"United Kingdom",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/5e8b8988-4b22-4a78-bba4-acf271cce105/a2f75d5edb5acc40.jpg,"Cambridge, UK",52.237855,0.1919273,30,ChIJLQEq84ld2EcRIT1eo-Ego2M,false,16765576,,https://www.coolcousin.com/,52.1598292,0.048047,5ad61f03-9235-45ec-b703-f99f640e3ad6,966e01e1-792a-4913-8436-fc203e01f846,<RCousin>{1185},<RSpot>{27203},"2020-02-03 07:41:09 +0000"
dc2b83d5-6843-4799-ad7e-03bc540657b3,47.3768866,8.541694,7123552,CH,Switzerland,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/dc2b83d5-6843-4799-ad7e-03bc540657b3/f765a3f84e15c88b.jpg,Zurich,47.43468,8.6253701,29,ChIJGaK-SZcLkEcRA9wf5_GNbuY,false,10422023,,https://www.coolcousin.com/,47.32023,8.448059899999999,3599ec88-458c-411b-a943-99e724a5aa2c,0b885899-5e6b-4153-a494-f3445b16a9cf,<RCousin>{85},<RSpot>{5014},"2020-02-03 07:41:09 +0000"
